,id,game,link,Primary Genre,Store Genres,Publisher,Developer,Detected Technologies,Store Asset Modification Time,review_percentage,players right now,24-hour peak,all-time peak,all-time date
1586,1586,Go Away My Fat,/app/788150/,Casual (4),"Action (1), Casual (4), Indie (23)",MeatAtom,MeatAtom,"Engine.Cocos, SDK.OpenAL, SDK.Vorbis, SDK.cURL",15 March 2018 – 11:02:15 UTC (5 years ago) (1521111735),87.0,0,0,4,2018-03-31T11:10:24+00:00
1587,1587,Tales of Nebezem: Elemental Link,/app/788410/,Adventure (25),"Adventure (25), Indie (23)",GrayTower,GrayTower,"Engine.RPGMaker, SDK.Greenworks, SDK.NWJS, SDK.NodeJS",11 February 2018 – 16:28:46 UTC (5 years ago) (1518366526),87.0,0,0,16,2018-02-23T03:50:14+00:00
1588,1588,I’m not a Monster,/app/826600/,Strategy (2),"Indie (23), Massively Multiplayer (29), RPG (3), Strategy (2)",Alawar Premium,Cheerdealers,"Engine.Unity, SDK.Discord, SDK.FMOD, SDK.Photon",23 June 2022 – 04:23:20 UTC (10 months ago) (1655958200),78.0,5,6,"1,551",2019-05-28T03:05:03+00:00
1589,1589,Whack the Serial Killer,/app/764990/,Action (1),Action (1),Whack It,Whack It,,10 April 2018 – 10:52:08 UTC (5 years ago) (1523357528),86.0,0,0,12,2019-08-13T20:40:06+00:00
1590,1590,AtmaSphere,/app/753660/,Adventure (25),"Action (1), Adventure (25), Casual (4), Indie (23)",GrabTheGames,Mazen Games,Engine.Unity,30 October 2019 – 20:58:30 UTC (4 years ago) (1572469110),81.0,0,1,6,2018-02-05T19:30:25+00:00
1591,1591,Where the Water Tastes Like Wine,/app/447120/,Adventure (25),"Adventure (25), Indie (23), RPG (3)",Good Shepherd Entertainment,Dim Bulb Games,Engine.Unity,9 December 2019 – 19:52:56 UTC (3 years ago) (1575921176),78.0,4,8,162,2019-07-16T14:20:04+00:00
1592,1592,Dead In Vinland,/app/573120/,Indie (23),"Adventure (25), Indie (23), RPG (3), Simulation (28), Strategy (2)",Dear Villagers,Ishtar Games,Engine.Unity,29 June 2022 – 15:17:31 UTC (10 months ago) (1656515851),78.0,64,73,"1,353",2018-04-15T17:40:04+00:00
1593,1593,The Great Gaias,/app/818610/,RPG (3),"Adventure (25), Indie (23), RPG (3)","Horizon's End, Inc.","Horizon's End, Inc.","Engine.RPGMaker, SDK.Greenworks, SDK.NWJS, SDK.NodeJS",12 November 2019 – 00:00:20 UTC (4 years ago) (1573516820),84.0,1,4,14,2018-07-08T19:50:21+00:00
1594,1594,On The Western Front,/app/866400/,Simulation (28),"Indie (23), Simulation (28), Strategy (2), Early Access (70)",Aggroblakh,Aggroblakh,Engine.Godot,29 October 2022 – 02:33:00 UTC (6 months ago) (1667010780),85.0,0,2,9,2018-10-07T16:10:27+00:00
1595,1595,Katy & Bob: Cake Café,/app/869620/,Strategy (2),"Casual (4), Strategy (2)",8floor,Workroom7,Engine.Unity,28 November 2018 – 10:52:42 UTC (4 years ago) (1543402362),85.0,0,1,10,2021-12-26T21:30:19+00:00
1596,1596,Atelier Totori ~The Adventurer of Arland~ DX,/app/936180/,RPG (3),RPG (3),"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,5 December 2018 – 02:35:01 UTC (4 years ago) (1543977301),80.0,5,14,56,2019-11-16T12:20:04+00:00
1597,1597,Barbearian,/app/813450/,Indie (23),"Action (1), Indie (23)",Kimmo Factor Oy,Kimmo Lahtinen,,12 November 2022 – 13:32:53 UTC (5 months ago) (1668259973),84.0,0,1,23,2018-08-18T23:10:17+00:00
1598,1598,Lost in Harmony,/app/509400/,Indie (23),"Casual (4), Indie (23)",Ravenscourt,Digixart,"Engine.Unity, SDK.Discord",23 November 2020 – 21:59:02 UTC (2 years ago) (1606168742),86.0,0,1,5,2018-06-22T03:20:29+00:00
1599,1599,Viking Brothers 2,/app/836540/,Casual (4),"Adventure (25), Casual (4), Indie (23)",Alawar Entertainment,Alawar Stargaze,Engine.Unity,23 January 2023 – 08:24:26 UTC (3 months ago) (1674462266),88.0,0,2,11,2018-05-01T20:00:19+00:00
1600,1600,Star Sky 3,/app/933770/,Casual (4),"Adventure (25), Casual (4), Indie (23), Simulation (28)",PLAYISM,Mårten Jonsson,"SDK.NWJS, SDK.NodeJS",5 November 2019 – 22:28:58 UTC (4 years ago) (1572992938),88.0,0,1,20,2021-03-09T17:30:09+00:00
1601,1601,Cute Puzzle MAX,/app/963230/,Casual (4),"Casual (4), Indie (23)",WhiteCute,WhiteCute,,31 October 2022 – 05:17:56 UTC (6 months ago) (1667193476),83.0,0,2,8,2020-02-23T15:30:07+00:00
1602,1602,Tribloos 3,/app/520540/,Casual (4),"Casual (4), Indie (23), Strategy (2)",BumpkinBrothers,BumpkinBrothers,,3 February 2020 – 23:19:50 UTC (3 years ago) (1580771990),93.0,2,3,6,2020-02-13T01:50:07+00:00
1603,1603,Aliens&Asteroids,/app/661030/,Indie (23),"Action (1), Casual (4), Indie (23)",crowgames UG (haftungsbeschränkt),crowgames UG (haftungsbeschränkt),,29 July 2017 – 10:18:04 UTC (6 years ago) (1501323484),93.0,0,0,3,2017-08-31T13:20:43+00:00
1604,1604,Taco Tom 2,/app/727420/,Indie (23),"Action (1), Casual (4), Indie (23)",Tinzone Games,Tinzone Games,"Engine.Construct, SDK.NWJS, SDK.NodeJS",26 August 2022 – 23:36:29 UTC (8 months ago) (1661556989),93.0,0,0,4,2022-05-11T04:20:20+00:00
1605,1605,Heckpoint,/app/731600/,Indie (23),"Action (1), Indie (23)",Rooster Republic LLC,Nodacoy Games,Engine.Unity,9 October 2017 – 01:50:05 UTC (6 years ago) (1507513805),93.0,0,0,3,2017-11-01T00:00:35+00:00
1606,1606,The Singularity Wish,/app/819780/,Indie (23),Indie (23),A Memory of Eternity LLC,A Memory of Eternity LLC,"Engine.RPGMaker, SDK.NWJS, SDK.NodeJS",7 May 2018 – 23:09:30 UTC (5 years ago) (1525734570),93.0,0,0,2,2018-05-30T02:00:31+00:00
1607,1607,Skyscrapers Puzzle: Airi's tale,/app/876180/,Indie (23),Indie (23),Davide Andrian,Davide Andrian,"SDK.SDL, SDK.Vorbis",29 October 2019 – 21:15:56 UTC (4 years ago) (1572383756),93.0,0,0,27,2023-01-07T17:00:11+00:00
1608,1608,Drugs to Bee,/app/880570/,Casual (4),"Casual (4), Indie (23)",W.T.B.,CSM,,6 June 2018 – 19:17:42 UTC (5 years ago) (1528312662),93.0,0,0,3,2022-04-16T18:42:33+00:00
1609,1609,The Harbinger's Head,/app/884400/,Indie (23),"Adventure (25), Indie (23), RPG (3)",Hosted Games,Hosted Games,Container.Electron,14 June 2018 – 00:11:37 UTC (5 years ago) (1528935097),93.0,0,0,7,2018-07-19T22:50:24+00:00
1610,1610,Thanksgiving Day Mosaic,/app/891710/,Casual (4),Casual (4),8Floor,Creobit,"SDK.OpenAL, SDK.Vorbis",9 July 2018 – 13:32:26 UTC (5 years ago) (1531143146),93.0,1,2,5,2019-01-03T16:00:07+00:00
1611,1611,The Sea Between,/app/896550/,RPG (3),RPG (3),Evil Bunny Studios,Matthew Hare,"Engine.RPGMaker, SDK.Greenworks, SDK.NWJS, SDK.NodeJS",4 December 2018 – 21:57:48 UTC (4 years ago) (1543960668),93.0,0,0,5,2018-11-14T03:00:26+00:00
1612,1612,Crazy Washing Machine,/app/949820/,Indie (23),Indie (23),Vaasy (Ignat Cherkashin Alekseevich),Vaasy (Ignat Cherkashin Alekseevich),"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.OculusXRPlugin, SDK.OpenVR, SDK.Vorbis",30 May 2020 – 18:21:08 UTC (3 years ago) (1590862868),93.0,1,1,3,2021-01-26T08:00:17+00:00
1613,1613,Grim Tales: Bloody Mary Collector's Edition,/app/956400/,Adventure (25),"Adventure (25), Casual (4)",Big Fish Games,Elephant Games,,24 October 2018 – 17:26:28 UTC (5 years ago) (1540401988),94.0,0,2,8,2021-12-27T16:50:18+00:00
1614,1614,Wanted Killer,/app/759540/,Early Access (70),"Action (1), Indie (23), Early Access (70)",Playsnak,Playsnak,"Engine.Unity, SDK.FMOD, SDK.NVIDIA_Ansel, SDK.OculusXRPlugin, SDK.OpenVR, SDK.Photon",12 April 2019 – 15:23:33 UTC (4 years ago) (1555082613),82.0,0,0,12,2018-05-24T00:00:00+00:00
1615,1615,MOMO.EXE 2,/app/946780/,Indie (23),"Action (1), Adventure (25), Indie (23)",Dymchick1,Dymchick1,"Engine.Unity, SDK.Photon",28 March 2020 – 07:11:17 UTC (3 years ago) (1585379477),82.0,0,1,6,2018-10-06T15:00:28+00:00
1616,1616,Sakura Sakura,/app/658140/,Casual (4),"Casual (4), Indie (23)",Sol Press,Hiqosoft,"Engine.KiriKiri, SDK.Vorbis",21 November 2018 – 22:35:57 UTC (5 years ago) (1542839757),86.0,0,2,42,2018-11-20T22:00:17+00:00
1617,1617,in My MIND.,/app/859370/,Indie (23),"Action (1), Casual (4), Indie (23)",PsychoFlux Entertainment,P.S.B (iNsOoL),Engine.GameMaker,2 October 2019 – 16:13:41 UTC (4 years ago) (1570032821),86.0,0,0,8,2018-09-04T10:00:17+00:00
1618,1618,Viki Spotter: Professions,/app/935440/,Casual (4),"Casual (4), Indie (23)",For Kids,For Kids,Engine.Unity,18 October 2022 – 13:03:59 UTC (6 months ago) (1666098239),86.0,0,1,3,2018-09-21T19:00:37+00:00
1619,1619,Seed of the Dead,/app/958480/,Action (1),"Action (1), Casual (4), Indie (23)",Eroge Japan,TeamKRAMA,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.Vorbis",21 December 2022 – 11:00:33 UTC (4 months ago) (1671620433),78.0,2,6,110,2018-12-16T07:10:03+00:00
1620,1620,巴伦西亚传说：索菲亚的重生 Valencia Saga:Sophia's rebirth,/app/927310/,Strategy (2),"RPG (3), Simulation (28), Strategy (2)",清之鸣,清之鸣,,23 June 2019 – 11:46:33 UTC (4 years ago) (1561290393),80.0,5,13,117,2018-10-08T13:30:14+00:00
1621,1621,MIRAGE,/app/793880/,Casual (4),"Casual (4), Indie (23), Simulation (28)",MIRAGE VR,MIRAGE VR,"Engine.Unity, SDK.FMOD, SDK.OpenVR",26 March 2019 – 22:06:33 UTC (4 years ago) (1553637993),83.0,0,1,28,2018-06-24T03:40:16+00:00
1622,1622,Supply Chain Idle,/app/946040/,Casual (4),"Casual (4), Free to Play (37)",Upturn Games,Upturn Games,Engine.Unity,4 October 2018 – 09:02:36 UTC (5 years ago) (1538643756),80.0,17,18,211,2018-11-11T18:00:09+00:00
1623,1623,TOMORROW DON'T COME,/app/758570/,Indie (23),"Adventure (25), Casual (4), Indie (23)",Peace & Love Games,Peace &amp; Love Games,,31 October 2022 – 06:24:25 UTC (6 months ago) (1667197465),81.0,0,1,4,2018-03-05T21:50:31+00:00
1624,1624,BattleSky VR,/app/625830/,Early Access (70),"Action (1), Indie (23), Early Access (70)",Oh!WHATif Inc.,Oh!WHATif Inc.,"Engine.Unity, SDK.OpenVR, SDK.Photon",5 June 2018 – 15:26:39 UTC (5 years ago) (1528212399),89.0,0,0,13,2017-12-09T16:00:19+00:00
1625,1625,Close Your Eyes -Anniversary Remake-,/app/706710/,Adventure (25),"Adventure (25), Indie (23), Early Access (70)",Yai Gameworks,Yai Gameworks,"Engine.RPGMaker, SDK.Greenworks, SDK.NWJS, SDK.NodeJS",24 August 2021 – 03:03:45 UTC (2 years ago) (1629774225),89.0,0,1,11,2018-12-22T04:10:07+00:00
1626,1626,Beat the Blitz,/app/748420/,Sports (18),"Action (1), Free to Play (37), Simulation (28), Sports (18)",Gatorade,The Mill,"Engine.Unity, SDK.OpenVR, SDK.Wwise",1 March 2018 – 17:04:54 UTC (5 years ago) (1519923894),89.0,0,1,7,2018-03-02T19:10:25+00:00
1627,1627,Cactus Jumper,/app/791960/,Casual (4),"Action (1), Casual (4), Indie (23)",Octopirate Games,Octopirate Games,Engine.Unity,1 February 2018 – 22:48:09 UTC (5 years ago) (1517525289),89.0,0,0,4,2018-02-04T18:30:33+00:00
1628,1628,Merrily Perilly,/app/818800/,Adventure (25),Adventure (25),Squiddershins,Squiddershins,"Engine.Unity, SDK.SteamworksNET",27 April 2022 – 07:59:08 UTC (12 months ago) (1651046348),89.0,0,0,3,2018-09-29T18:00:31+00:00
1629,1629,Camp W,/app/820510/,Indie (23),"Adventure (25), Casual (4), Indie (23)",Psyop,Psyop,"Engine.Unity, SDK.SteamworksNET",25 July 2018 – 17:43:45 UTC (5 years ago) (1532540625),89.0,0,1,6,2018-07-26T03:30:21+00:00
1630,1630,MilMo,/app/896590/,Free to Play (37),"Action (1), Adventure (25), Free to Play (37), Massively Multiplayer (29), RPG (3)",Dohi Sweden AB,Dohi Sweden AB,"Engine.Unity, SDK.SteamworksNET, SDK.cURL",7 November 2022 – 11:32:45 UTC (5 months ago) (1667820765),79.0,12,16,212,2018-08-05T18:20:08+00:00
1631,1631,LOGistICAL: USA - Wisconsin,/app/733510/,Casual (4),"Casual (4), Indie (23), Strategy (2)",Sacada,Sacada,"SDK.CEF, SDK.SteamworksNET",16 March 2018 – 18:35:37 UTC (5 years ago) (1521225337),,0,2,14,2018-03-17T16:30:25+00:00
1632,1632,Darkness Restricted,/app/781890/,Strategy (2),"Action (1), Casual (4), Indie (23), Simulation (28), Strategy (2)",Remi George,Remi George,,22 March 2021 – 12:57:16 UTC (2 years ago) (1616417836),,0,0,2,2018-10-17T05:10:31+00:00
1633,1633,边境封闭,/app/786470/,Action (1),"Action (1), Indie (23), RPG (3), Early Access (70)",边境巡线人,边境巡线人,Engine.GameMaker,3 July 2019 – 14:32:11 UTC (4 years ago) (1562164331),,0,0,3,2018-06-04T07:10:23+00:00
1634,1634,Atomic Heist,/app/791000/,Action (1),"Action (1), Indie (23), RPG (3)",Live Aliens,Live Aliens,Engine.Unity,4 April 2018 – 02:37:02 UTC (5 years ago) (1522809422),,0,0,3,2018-04-21T13:40:38+00:00
1635,1635,NAMELESS,/app/834440/,Action (1),"Action (1), Adventure (25), Indie (23)",Tiny Warrior Games,Tiny Warrior Games,,29 October 2022 – 13:41:20 UTC (6 months ago) (1667050880),,0,0,4,2021-12-25T23:00:20+00:00
1636,1636,Cowboy : Attack of Wild Animal,/app/844970/,Action (1),"Action (1), Casual (4), Indie (23)",TwinStarGames,TwinStarGames,"Engine.Unity, SDK.Photon",15 June 2018 – 08:25:42 UTC (5 years ago) (1529051142),,0,0,5,2018-05-18T04:10:27+00:00
1637,1637,Cool Headed,/app/848660/,Indie (23),Indie (23),joqlepecheur,joqlepecheur,Engine.GameMaker,18 April 2018 – 21:17:35 UTC (5 years ago) (1524086255),,0,0,2,2018-09-22T10:30:36+00:00
1638,1638,Mirror Angel's Paradise,/app/926250/,Action (1),"Action (1), Indie (23)",Henez,Henez,,22 August 2018 – 02:03:32 UTC (5 years ago) (1534903412),,0,0,4,2018-09-12T02:00:23+00:00
1639,1639,覇県を握れ ～47都道府県大戦～,/app/928690/,Strategy (2),"Indie (23), Simulation (28), Strategy (2)",Flying Panjandrum / ふらいんぐパンジャンドラム,Flying Panjandrum / ふらいんぐパンジャンドラム,Engine.Unity,23 November 2018 – 02:48:37 UTC (5 years ago) (1542941317),,0,1,20,2018-11-28T13:50:05+00:00
1640,1640,July the Lost Child,/app/932270/,Indie (23),Indie (23),sgct,sgct,Engine.Unity,2 September 2018 – 05:47:35 UTC (5 years ago) (1535867255),,0,0,2,2018-10-28T08:10:28+00:00
1641,1641,The Great Voyage,/app/932820/,Indie (23),"Adventure (25), Casual (4), Indie (23)",Black Poodle Entertainment,Ladybug Games,"Engine.RenPy, SDK.SDL",1 February 2020 – 17:43:17 UTC (3 years ago) (1580578997),,0,0,1,2018-09-16T19:21:08+00:00
1642,1642,Voltage Drop,/app/948240/,Indie (23),"Action (1), Indie (23)",Kaminariya,Kaminariya,Engine.GameMaker,18 September 2018 – 23:53:07 UTC (5 years ago) (1537314787),,0,0,3,2018-10-18T18:50:33+00:00
1643,1643,Distress: A Choice-Driven Sci-Fi Adventure,/app/960550/,Indie (23),"Adventure (25), Casual (4), Indie (23), RPG (3)",Light Machine,Light Machine,"Engine.RenPy, SDK.SDL",28 October 2019 – 22:12:09 UTC (4 years ago) (1572300729),,0,0,3,2018-11-07T08:40:22+00:00
1644,1644,GUNS 'n GUTS,/app/960700/,Action (1),"Action (1), Indie (23)",Eric C,Eric C,,18 September 2019 – 22:00:55 UTC (4 years ago) (1568844055),,0,0,3,2018-11-12T23:40:29+00:00
1645,1645,Vampire Bloody Star X,/app/964220/,Action (1),"Action (1), Casual (4), Indie (23)",Andymente,Andymente,,8 September 2019 – 00:42:01 UTC (4 years ago) (1567903321),,0,0,6,2018-11-10T11:30:28+00:00
1646,1646,I'm the Koala,/app/966450/,Adventure (25),"Action (1), Adventure (25), Casual (4), Free to Play (37), Indie (23), Strategy (2)",Kain Swartzbaugh,Kain Swartzbaugh,Engine.Unity,23 October 2018 – 04:28:47 UTC (5 years ago) (1540268927),,0,0,8,2021-07-03T15:20:20+00:00
1647,1647,ECON,/app/971780/,Indie (23),"Casual (4), Indie (23)",Twelve Tiles,Twelve Tiles,"Engine.Construct, SDK.Greenworks, SDK.NWJS, SDK.NodeJS",26 June 2022 – 18:49:24 UTC (10 months ago) (1656269364),,0,0,4,2022-06-27T19:00:44+00:00
1648,1648,Kukoo Kitchen,/app/976870/,Casual (4),"Casual (4), Indie (23)",Questtracers,Questtracers,,29 November 2018 – 14:03:20 UTC (4 years ago) (1543500200),,0,0,2,2019-04-30T15:40:11+00:00
1649,1649,Snow Ash Land,/app/977670/,Massively Multiplayer (29),"Action (1), Adventure (25), Indie (23), Massively Multiplayer (29), RPG (3), Simulation (28), Early Access (70)",Hope,Faust,"Engine.GameMaker, Engine.XNA",4 January 2019 – 20:07:58 UTC (4 years ago) (1546632478),,0,0,4,2018-12-02T22:10:08+00:00
1650,1650,Super Bit Adventure: Paragons of Life,/app/778640/,Action (1),"Action (1), Adventure (25), Indie (23)",3rd Pinnacle Games,ZiomatrixX,,10 July 2018 – 19:11:40 UTC (5 years ago) (1531249900),90.0,0,0,6,2018-07-14T23:00:26+00:00
1651,1651,Dark Parables: Return of the Salt Princess Collector's Edition,/app/815580/,Adventure (25),"Adventure (25), Casual (4)",Big Fish Games,Blue Tea Games,,6 March 2018 – 19:30:42 UTC (5 years ago) (1520364642),90.0,1,2,9,2019-01-01T18:50:07+00:00
1652,1652,The Technician,/app/839960/,Indie (23),"Action (1), Indie (23), Early Access (70)",Dumb Game Company,Dumb Game Company,"Engine.Unity, SDK.OpenVR, SDK.Steam_Audio",18 December 2018 – 03:04:59 UTC (4 years ago) (1545102299),90.0,0,0,8,2018-12-11T23:00:07+00:00
1653,1653,Candice DeBébé's Scandalous Secrets,/app/941540/,RPG (3),"Action (1), Adventure (25), Indie (23), RPG (3)",Havishamone Games,Havishamone Games,Engine.Unity,28 October 2022 – 22:17:03 UTC (6 months ago) (1666995423),90.0,0,0,6,2018-11-02T23:00:31+00:00
1654,1654,Cally's Caves 4,/app/642580/,Action (1),Action (1),VDO Games,VDO Games,Engine.GameMaker,29 October 2022 – 00:36:04 UTC (6 months ago) (1667003764),82.0,0,3,116,2021-02-09T18:30:06+00:00
1655,1655,International Space Station Tour VR,/app/797200/,Casual (4),"Casual (4), Indie (23)",The House of Fables,The House of Fables,"Engine.Unity, SDK.OpenVR",14 March 2018 – 09:15:01 UTC (5 years ago) (1521018901),84.0,0,1,107,2021-02-09T10:50:16+00:00
1656,1656,ElectricVLab,/app/760920/,Simulation (28),Simulation (28),Q1TEK LLC,Q1TEK LLC,,12 January 2023 – 03:56:08 UTC (3 months ago) (1673495768),86.0,0,1,12,2021-03-02T20:50:11+00:00
1657,1657,Run Jump Fail,/app/781640/,Action (1),"Action (1), Casual (4), Indie (23)",Luke O'Connor,Luke O'Connor,Engine.Unity,16 November 2019 – 01:54:02 UTC (4 years ago) (1573869242),86.0,0,2,6,2022-07-04T06:10:17+00:00
1658,1658,It's You: A Breakup Story,/app/878020/,Indie (23),Indie (23),Brwarner Studios,Brwarner Studios,Engine.Unity,12 July 2018 – 02:42:34 UTC (5 years ago) (1531363354),86.0,0,1,5,2018-08-05T16:30:24+00:00
1659,1659,UnHolY DisAsTeR,/app/889770/,Action (1),"Action (1), Indie (23)",UnholY CreatioN,UnholY CreatioN,,12 December 2022 – 00:01:05 UTC (4 months ago) (1670803265),80.0,2,4,44,2018-07-15T13:00:13+00:00
1660,1660,The Boogie Man,/app/749840/,Adventure (25),"Adventure (25), Casual (4), Indie (23)",PLAYISM,Uri Games,Engine.WolfRPGEditor,1 November 2022 – 03:33:12 UTC (6 months ago) (1667273592),81.0,0,4,9,2018-02-13T21:10:54+00:00
1661,1661,King of the World,/app/615020/,Free to Play (37),"Free to Play (37), Indie (23), Strategy (2)",Contec Games,Contec Games,Engine.Unity,30 October 2022 – 17:37:11 UTC (6 months ago) (1667151431),82.0,0,3,13,2018-10-27T19:00:24+00:00
1662,1662,Dungeons Forever,/app/786680/,Indie (23),"Action (1), Free to Play (37), Indie (23)",Timedrop Studios,Timedrop Studios,"Engine.Unity, SDK.cURL",18 January 2018 – 23:58:11 UTC (5 years ago) (1516319891),82.0,0,0,64,2018-02-05T19:00:11+00:00
1663,1663,The Free Ones,/app/670350/,Adventure (25),Adventure (25),Farsky Interactive,Farsky Interactive,Engine.Unity,18 July 2018 – 07:14:17 UTC (5 years ago) (1531898057),78.0,0,1,82,2018-09-18T16:30:09+00:00
1664,1664,City Of Brass,/app/301840/,Action (1),"Action (1), Indie (23)",Uppercut Games Pty Ltd,Uppercut Games Pty Ltd,"Engine.Unreal, SDK.CEF, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.OculusXRPlugin, SDK.Vorbis",31 October 2022 – 22:47:39 UTC (6 months ago) (1667256459),78.0,0,5,136,2018-05-06T17:50:07+00:00
1665,1665,Flash Point: Fire Rescue,/app/654220/,Strategy (2),"Casual (4), Indie (23), Strategy (2)",RetroEpic Software,RetroEpic Software,Engine.Unity,1 December 2020 – 14:18:02 UTC (2 years ago) (1606832282),82.0,1,6,28,2018-03-30T22:40:14+00:00
1666,1666,Escape Doodland,/app/670930/,Indie (23),"Action (1), Adventure (25), Casual (4), Indie (23)",Ultimate Games S.A.,fluckyMachine,Engine.Unity,21 February 2019 – 21:23:07 UTC (4 years ago) (1550784187),81.0,0,3,191,2021-09-05T03:00:06+00:00
1667,1667,Sounds of Verity,/app/816270/,Indie (23),"Casual (4), Indie (23)",Vorobushek,Violet Feature,"Engine.RenPy, SDK.SDL",11 January 2021 – 02:22:14 UTC (2 years ago) (1610331734),81.0,0,1,186,2022-01-06T06:10:04+00:00
1668,1668,Nephise: Ascension,/app/803150/,Adventure (25),"Adventure (25), Casual (4)",Tonguç Bodur,Tonguç Bodur,"Engine.Unreal, SDK.Intel_OID, SDK.NVIDIA_APEX, SDK.NVIDIA_DLSS, SDK.NVIDIA_GeForce_Now, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.OpenXR, SDK.Vorbis, SDK.XAudio2",29 October 2022 – 03:12:40 UTC (6 months ago) (1667013160),82.0,0,1,7,2021-12-31T12:30:22+00:00
1669,1669,Realm Royale Reforged,/app/813820/,Free to Play (37),"Action (1), Free to Play (37), Early Access (70)",Hi-Rez Studios,Heroic Leap Games,"AntiCheat.EasyAntiCheat, Engine.Unreal, SDK.Discord, SDK.EpicOnlineServices, SDK.NVIDIA_APEX, SDK.Vivox, SDK.Vorbis",29 November 2022 – 14:45:37 UTC (5 months ago) (1669733137),75.0,515,598,"105,440",2018-06-10T19:20:03+00:00
1670,1670,We Happy Few,/app/320240/,Action (1),"Action (1), Adventure (25), Indie (23)",Gearbox Publishing,Compulsion Games,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.Vorbis",3 December 2019 – 15:56:18 UTC (3 years ago) (1575388578),76.0,77,79,"3,498",2018-08-12T19:10:04+00:00
1671,1671,A Gummy's Life,/app/585190/,Action (1),"Action (1), Adventure (25), Casual (4), Indie (23), Simulation (28)",EP Games®,EP Games®,Engine.Unity,29 October 2021 – 08:51:18 UTC (2 years ago) (1635497478),81.0,1,3,26,2018-10-22T17:00:16+00:00
1672,1672,Typical,/app/906730/,Indie (23),"Adventure (25), Casual (4), Indie (23)",TsunamiGames,kalanhow,"Engine.RenPy, Engine.XNA, SDK.SDL",18 March 2022 – 12:50:19 UTC (13 months ago) (1647607819),84.0,0,0,22,2018-12-15T15:30:05+00:00
1673,1673,The Darkest Woods,/app/869300/,Adventure (25),"Adventure (25), Indie (23)",teamsupport,teamsupport,Engine.Unity,25 May 2018 – 13:35:38 UTC (5 years ago) (1527255338),86.0,0,0,4,2019-02-20T17:00:06+00:00
